,,,,,,
设备ID,报文类型,报文说明,报文功能码,原始报文,数据采集时间,数据入库时间
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033e26020102440003dc6a,2026-02-01 02:44:00,2026-02-01 02:44:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033e260201024300031ddb,2026-02-01 02:43:00,2026-02-01 02:43:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033e26020102420003dd8a,2026-02-01 02:42:00,2026-02-01 02:42:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033e26020102410003dd7a,2026-02-01 02:41:01,2026-02-01 02:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033d2602010240231b052d,,2026-02-01 02:40:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033d260201024021f1f1109033085350f0f026020102402219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121142033ed9,2026-02-01 02:40:00,2026-02-01 02:40:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033d26020102400003086b,2026-02-01 02:40:00,2026-02-01 02:40:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033d26020102390003d1ba,2026-02-01 02:39:00,2026-02-01 02:39:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033d2602010238000311eb,2026-02-01 02:38:00,2026-02-01 02:38:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033d2602010237000312db,2026-02-01 02:37:00,2026-02-01 02:37:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033d26020102360003d28a,2026-02-01 02:36:00,2026-02-01 02:36:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033c2602010235231b13fd,,2026-02-01 02:35:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033c260201023521f1f1109033085350f0f026020102352219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121143031502,2026-02-01 02:35:00,2026-02-01 02:35:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033c260201023500031ebb,2026-02-01 02:35:00,2026-02-01 02:35:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033c26020102340003deea,2026-02-01 02:34:00,2026-02-01 02:34:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033c260201023300031f5b,2026-02-01 02:33:00,2026-02-01 02:33:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033c26020102320003df0a,2026-02-01 02:32:00,2026-02-01 02:32:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033c26020102310003dffa,2026-02-01 02:31:00,2026-02-01 02:31:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033b2602010230221b64ad,,2026-02-01 02:30:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033b260201023021f1f1109033085350f0f026020102302219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114403fc1e,2026-02-01 02:30:00,2026-02-01 02:30:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033b26020102300003f9ea,2026-02-01 02:30:00,2026-02-01 02:30:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033b260201022900033e3b,2026-02-01 02:29:00,2026-02-01 02:29:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033b26020102280003fe6a,2026-02-01 02:28:00,2026-02-01 02:28:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033b26020102270003fd5a,2026-02-01 02:27:00,2026-02-01 02:27:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033b260201022600033d0b,2026-02-01 02:26:00,2026-02-01 02:26:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033a2602010225221b6c7d,,2026-02-01 02:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033a260201022521f1f1109033085350f0f026020102252219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121143039ef1,2026-02-01 02:25:00,2026-02-01 02:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033a26020102250003f13a,2026-02-01 02:25:00,2026-02-01 02:25:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033a26020102240003316b,2026-02-01 02:24:00,2026-02-01 02:24:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033a26020102230003f0da,2026-02-01 02:23:00,2026-02-01 02:23:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033a26020102220003308b,2026-02-01 02:22:00,2026-02-01 02:22:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033a26020102210003307b,2026-02-01 02:21:00,2026-02-01 02:21:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203392602010220231be82c,,2026-02-01 02:20:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020339260201022021f1f1109033085350f0f026020102202219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a19000000381211450362ea,2026-02-01 02:20:00,2026-02-01 02:20:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033926020102200003e56a,2026-02-01 02:20:00,2026-02-01 02:20:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033926020102190003e8ba,2026-02-01 02:19:00,2026-02-01 02:19:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203392602010218000328eb,2026-02-01 02:18:00,2026-02-01 02:18:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020339260201021700032bdb,2026-02-01 02:17:00,2026-02-01 02:17:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033926020102160003eb8a,2026-02-01 02:16:00,2026-02-01 02:16:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203382602010215211b4afc,,2026-02-01 02:15:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020338260201021521f1f1109033085350f0f026020102152219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a190000003812114303c179,2026-02-01 02:15:00,2026-02-01 02:15:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203382602010215000327bb,2026-02-01 02:15:00,2026-02-01 02:15:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033826020102140003e7ea,2026-02-01 02:14:00,2026-02-01 02:14:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033826020102130003265b,2026-02-01 02:13:00,2026-02-01 02:13:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033826020102120003e60a,2026-02-01 02:12:00,2026-02-01 02:12:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033826020102110003e6fa,2026-02-01 02:11:00,2026-02-01 02:11:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203372602010210221bfbac,,2026-02-01 02:10:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020337260201021022f1f1109033085350f0f026020102102219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a1900000038121143031724,2026-02-01 02:10:00,2026-02-01 02:10:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203372602010210000366eb,2026-02-01 02:10:01,2026-02-01 02:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033726020102090003a13a,2026-02-01 02:09:00,2026-02-01 02:09:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033726020102080003616b,2026-02-01 02:08:01,2026-02-01 02:08:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033726020102070003625b,2026-02-01 02:07:00,2026-02-01 02:07:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033726020102060003a20a,2026-02-01 02:06:00,2026-02-01 02:06:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203362602010205221bf37c,,2026-02-01 02:05:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020336260201020521f1f1109033085350f0f026020102052219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a190000003812114503a086,2026-02-01 02:05:00,2026-02-01 02:05:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020336260201020500036e3b,2026-02-01 02:05:00,2026-02-01 02:05:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033626020102040003ae6a,2026-02-01 02:04:00,2026-02-01 02:04:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020336260201020300036fdb,2026-02-01 02:03:01,2026-02-01 02:03:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033626020102020003af8a,2026-02-01 02:02:01,2026-02-01 02:02:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033626020102010003af7a,2026-02-01 02:01:01,2026-02-01 02:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203352602010200351bd426,,2026-02-01 02:00:36
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e020335260201020033f1f1109033085350f0f0260201010504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000014003f926,2026-02-01 01:05:00,2026-02-01 02:00:36
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203342602010200331bb8e4,,2026-02-01 02:00:34
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a000310042020334260201020033f1f1109033085350f0f0260201010504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff000000030bbc,2026-02-01 01:05:00,2026-02-01 02:00:34
1090330853,下行,小时报应答,34,7e7e109033085301a0003480080203332602010200311b3ba8,,2026-02-01 02:00:31
1090330853,上行,遥测站小时报,34,7e7e011090330853a000340079020333260201020031f1f1109033085350f0f02602010105f460ffffffffffffffffffffff00f0f02602010105f5c0ffffffffffffffffffffffffffffffffffffffffffff000ef0f0260201020020190000001a190000002619000030272b0000000000392300000137371b000000302b00000430003812114303d8cf,2026-02-01 02:00:00,2026-02-01 02:00:31
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203322602010200221b016d,,2026-02-01 02:00:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020332260201020021f1f1109033085350f0f026020102002219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a1900000038121142038a59,2026-02-01 02:00:00,2026-02-01 02:00:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020332260201020000039c2a,2026-02-01 02:00:00,2026-02-01 02:00:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033226020101590003cbfa,2026-02-01 01:59:00,2026-02-01 01:59:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020332260201015800030bab,2026-02-01 01:58:00,2026-02-01 01:58:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033226020101570003089b,2026-02-01 01:57:00,2026-02-01 01:57:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033226020101560003c8ca,2026-02-01 01:56:00,2026-02-01 01:56:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203312602010155221b403d,,2026-02-01 01:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020331260201015521f1f1109033085350f0f026020101552219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a19000000381211430344c8,2026-02-01 01:55:00,2026-02-01 01:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033126020101550003dd7a,2026-02-01 01:55:00,2026-02-01 01:55:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020331260201015400031d2b,2026-02-01 01:54:00,2026-02-01 01:54:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033126020101530003dc9a,2026-02-01 01:53:00,2026-02-01 01:53:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020331260201015200031ccb,2026-02-01 01:52:00,2026-02-01 01:52:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020331260201015100031c3b,2026-02-01 01:51:00,2026-02-01 01:51:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203302602010150231b1ded,,2026-02-01 01:50:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020330260201015021f1f1109033085350f0f026020101502219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121144036a51,2026-02-01 01:50:00,2026-02-01 01:50:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203302602010150000310ab,2026-02-01 01:50:00,2026-02-01 01:50:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033026020101490003d77a,2026-02-01 01:49:00,2026-02-01 01:49:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033026020101480003172b,2026-02-01 01:48:00,2026-02-01 01:48:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033026020101470003141b,2026-02-01 01:47:00,2026-02-01 01:47:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033026020101460003d44a,2026-02-01 01:46:00,2026-02-01 01:46:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802032f2602010145211bf5bc,,2026-02-01 01:45:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02032f260201014521f1f1109033085350f0f026020101452219000000272b0000000000392300000135371b000000302b000004300020190000001f1900000026190000301a1900000038121142039b9b,2026-02-01 01:45:00,2026-02-01 01:45:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032f2602010145000398fb,2026-02-01 01:45:00,2026-02-01 01:45:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032f2602010144000358aa,2026-02-01 01:44:00,2026-02-01 01:44:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032f26020101430003991b,2026-02-01 01:43:00,2026-02-01 01:43:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032f26020101420003594a,2026-02-01 01:42:00,2026-02-01 01:42:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032f2602010141000359ba,2026-02-01 01:41:00,2026-02-01 01:41:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802032e2602010140221bc86d,,2026-02-01 01:40:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02032e260201014021f1f1109033085350f0f026020101402219000000272b0000000000392300000134371b000000302b000004300020190000001f1900000026190000301a1900000038121142034c91,2026-02-01 01:40:00,2026-02-01 01:40:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032e26020101400003552a,2026-02-01 01:40:00,2026-02-01 01:40:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032e260201013900038cfb,2026-02-01 01:39:00,2026-02-01 01:39:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032e260201013800034caa,2026-02-01 01:38:00,2026-02-01 01:38:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032e260201013700034f9a,2026-02-01 01:37:00,2026-02-01 01:37:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032e260201013600038fcb,2026-02-01 01:36:00,2026-02-01 01:36:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802032d2602010135221b073c,,2026-02-01 01:35:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02032d260201013521f1f1109033085350f0f026020101352219000000272b0000000000392300000134371b000000302b000004300020190000001f1900000026190000301a19000000381211430325c9,2026-02-01 01:35:00,2026-02-01 01:35:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032d260201013500039a7b,2026-02-01 01:35:00,2026-02-01 01:35:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032d260201013400035a2a,2026-02-01 01:34:00,2026-02-01 01:34:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032d260201013300039b9b,2026-02-01 01:33:00,2026-02-01 01:33:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032d260201013200035bca,2026-02-01 01:32:00,2026-02-01 01:32:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032d260201013100035b3a,2026-02-01 01:31:00,2026-02-01 01:31:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802032c2602010130221bcaed,,2026-02-01 01:30:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02032c260201013021f1f1109033085350f0f026020101302219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a19000000381211450367a0,2026-02-01 01:30:00,2026-02-01 01:30:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032c2602010130000357aa,2026-02-01 01:30:00,2026-02-01 01:30:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032c26020101290003907b,2026-02-01 01:29:00,2026-02-01 01:29:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032c26020101280003502a,2026-02-01 01:28:00,2026-02-01 01:28:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032c26020101270003531a,2026-02-01 01:27:00,2026-02-01 01:27:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032c26020101260003934b,2026-02-01 01:26:00,2026-02-01 01:26:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802032b2602010125221be8bd,,2026-02-01 01:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02032b260201012521f1f1109033085350f0f026020101252219000000272b0000000000392300000133371b000000302b000004300020190000001f1900000026190000301a19000000381211430352cb,2026-02-01 01:25:00,2026-02-01 01:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802032b2602010125000375fa,2026-02-01 01:25:00,2026-02-01 01:25:00
